Intent,user_query,bot_response,language,augmented
makeup_tip,daily makeup steps for combination skin please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
makeup_tip,daily makeup steps for cool undertone please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
makeup_tip,daily makeup steps for dry skin please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
makeup_tip,daily makeup steps for full lips please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
makeup_tip,daily makeup steps for gola chehra please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
makeup_tip,daily makeup steps for hooded aankhen please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
makeup_tip,daily makeup steps for mature skin please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
makeup_tip,daily makeup steps for neutral undertone please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
makeup_tip,daily makeup steps for oval chehra please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
makeup_tip,daily makeup steps for sensitive skin please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
makeup_tip,daily makeup steps for square chehra please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
makeup_tip,daily makeup steps for uneven skin tone please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
makeup_tip,daily makeup steps for warm undertone please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
makeup_tip,daily makeup steps for zayada oily skin please.,"base halka rakho, cream products glow dete hen; neutral lip shades daily ke lye best hen.",Roman Urdu,
fix_outfit,does this color clash: beige with black?,"swap one bold color for a neutral, fix fit at the waist, and simplify accessories to elevate the outfit.",Roman Urdu,
fix_outfit,does this color clash: black with black?,"swap one bold color for a neutral, fix fit at the waist, and simplify accessories to elevate the outfit.",Roman Urdu,
fix_outfit,does this color clash: black with navy?,"swap one bold color for a neutral, fix fit at the waist, and simplify accessories to elevate the outfit.",Roman Urdu,
fix_outfit,does this color clash: black with white?,"swap one bold color for a neutral, fix fit at the waist, and simplify accessories to elevate the outfit.",Roman Urdu,
fix_outfit,does this color clash: maroon with maroon?,"swap one bold color for a neutral, fix fit at the waist, and simplify accessories to elevate the outfit.",Roman Urdu,
fix_outfit,does this color clash: mustard with white?,"swap one bold color for a neutral, fix fit at the waist, and simplify accessories to elevate the outfit.",Roman Urdu,
fix_outfit,does this color clash: navy with beige?,"swap one bold color for a neutral, fix fit at the waist, and simplify accessories to elevate the outfit.",Roman Urdu,
fix_outfit,does this color clash: navy with pastel pink?,"swap one bold color for a neutral, fix fit at the waist, and simplify accessories to elevate the outfit.",Roman Urdu,
fix_outfit,does this color clash: pastel pink with beige?,"swap one bold color for a neutral, fix fit at the waist, and simplify accessories to elevate the outfit.",Roman Urdu,
fix_outfit,does this color clash: white with maroon?,"swap one bold color for a neutral, fix fit at the waist, and simplify accessories to elevate the outfit.",Roman Urdu,
makeup_tip,dry skin ke liye natural makeup kaise karun?,cream bronzer aur soft brown eyeshadow se face warm karo; long-wear lipstick se din bhar flawless lagega.,Roman Urdu,
color,emerald mere liye acha hai kya? kaunsa color wash karega?,emerald aksar achha lagta he; agar wash out karta he to contrast add karo (scarf ya accessory).,Roman Urdu,
event,engagement ke liye kya pehno?,engagement ke lye color aur comfort dono socho; day mehndi ke lye light fabrics aur bright colors theek rahenge.,Roman Urdu,
shopping_recommendation,ethnic footwear (khussas) kahan milte hain?,old bazaars aur cultural district ki specialty stores mein handcrafted khussas aur juttis miltay hen.,Roman Urdu,
footwear_advice,ethnic look ke sath konsa footwear theek rahega?,kohlapuri is style ke lye acha he event aur comfort dekho.,Roman Urdu,
shopping_recommendation,fast delivery online shops kaunse hain?,"daraz, brand ecommerce sites aur trusted marketplaces pe delivery times aur seller ratings check karo.",Roman Urdu,
shoes,flats ya heels mehndi ke liye kya behtar hai?,flats mehndi ke lye comfortable aur decorative dono ho sakte hen; agar bahut dancing he to flats consider karo.,Roman Urdu,
footwear_advice,formal look ke sath konsa footwear theek rahega?,kohlapuri is style ke lye acha he event aur comfort dekho.,Roman Urdu,
makeup_tip,full lips ke liye natural makeup kaise karun?,cream bronzer aur soft brown eyeshadow se face warm karo; long-wear lipstick se din bhar flawless lagega.,Roman Urdu,
weather_advice,garm aur humid mausam mein kya pehnon?,"lightweight cotton ya linen, loose fits, aur sunscreen ya hat use karo.",Roman Urdu,
fabric,georgette garmiyon mein kaisa behave karta hai?,georgette garmiyon mein breathable hota he (agar georgette light ho); winter mein heavier fabrics better hen.,Roman Urdu,
accessory_recommendation,gola chehra ke liye glasses kaunsa type sahi hoga?,"gola chehra face type ke lye frames balance karne wale choose karo: gola chehre pe rectangular frames, square chehre pe round frames try karo.",Roman Urdu,
makeup_tip,gola chehra ke liye natural makeup kaise karun?,cream bronzer aur soft brown eyeshadow se face warm karo; long-wear lipstick se din bhar flawless lagega.,Roman Urdu,
skin_tone_advice,gold aur silver for deep brown skin with cool undertone?,"for deep brown with cool undertone, cool jewel tones will flatter you.",Roman Urdu,
skin_tone_advice,gold aur silver for deep brown skin with neutral undertone?,"for deep brown with neutral undertone, cool jewel tones will flatter you.",Roman Urdu,
skin_tone_advice,gold aur silver for deep brown skin with olive undertone?,"for deep brown with olive undertone, cool jewel tones will flatter you.",Roman Urdu,
skin_tone_advice,gold aur silver for deep brown skin with warm undertone?,"for deep brown with warm undertone, warm tones like mustard and peach will flatter you.",Roman Urdu,
skin_tone_advice,gold aur silver for light skin with cool undertone?,"for light with cool undertone, cool jewel tones will flatter you.",Roman Urdu,
skin_tone_advice,gold aur silver for light skin with neutral undertone?,"for light with neutral undertone, cool jewel tones will flatter you.",Roman Urdu,
skin_tone_advice,gold aur silver for light skin with warm undertone?,"for light with warm undertone, warm tones like mustard and peach will flatter you.",Roman Urdu,
skin_tone_advice,gold aur silver for medium skin with neutral undertone?,"for medium with neutral undertone, cool jewel tones will flatter you.",Roman Urdu,
skin_tone_advice,gold aur silver for medium skin with warm undertone?,"for medium with warm undertone, warm tones like mustard and peach will flatter you.",Roman Urdu,
skin_tone_advice,gold aur silver for tan skin with neutral undertone?,"for tan with neutral undertone, cool jewel tones will flatter you.",Roman Urdu,
skin_tone_advice,gold aur silver for tan skin with olive undertone?,"for tan with olive undertone, cool jewel tones will flatter you.",Roman Urdu,
skin_tone_advice,gold aur silver for tan skin with warm undertone?,"for tan with warm undertone, warm tones like mustard and peach will flatter you.",Roman Urdu,
accessory_recommendation,gown ke saath kaunse accessories theek rahenge?,belt se look enhance hoga 'baaki simple rakho. comfortable bhi rahega.,Roman Urdu,
event,haldi ke liye kya pehno?,haldi ke lye color aur comfort dono socho; day mehndi ke lye light fabrics aur bright colors theek rahenge.,Roman Urdu,
accessory_recommendation,heart shaped chehra ke liye glasses kaunsa type sahi hoga?,"heart shaped chehra face type ke lye frames balance karne wale choose karo: gola chehre pe rectangular frames, square chehre pe round frames try karo.",Roman Urdu,
shoes,heels ya heels mehndi ke liye kya behtar hai?,heels mehndi ke lye comfortable aur decorative dono ho sakte hen; agar bahut dancing he to flats consider karo.,Roman Urdu,
face_shape_advice,help mein shop for straight hair friendly clothing.,go for layered looks with a focus on vertical lines; try midi coats and monochrome palettes for straight hair.,Roman Urdu,
shopping_suggestion,help mein shop for thin hair friendly clothing.,go for layered looks with a focus on vertical lines; try midi coats and monochrome palettes for thin hair.,Roman Urdu,
greeting,"hey, aaj kya pehnon?",wa alaikum salam! kaunsi event ke lye chahiye?. comfortable bhi rahega.,Roman Urdu,
greeting,"hi, outfit batado please.",wa alaikum salam! kaunsi event ke lye chahiye?. comfortable bhi rahega.,Roman Urdu,
modest_fashion,hijab styles for heat and for winter.,layer breathable long tops with lightweight cardigans; choose light hijab fabrics for summer and textured shawls for winter.,Roman Urdu,
